"PolicyDisplayName","Id","PolicySection","ConditionName","PropertyName","PropertySetting"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Base","templateId","templateId",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Base","createdDateTime","createdDateTime","9/19/2023 6:14:16 PM"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Base","modifiedDateTime","modifiedDateTime",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Base","state","state","enabledForReportingButNotEnforced"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","excludeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","excludeGroups","PAW-Global-Break-Glass-Accounts"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","excludeRoles",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Application Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Authentication Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Authentication Policy Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Azure AD Joined Device Local Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Azure DevOps Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Cloud App Security Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Cloud Application Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Cloud Device Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Conditional Access Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Directory Synchronization Accounts"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Directory Writers"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Domain Name Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","External ID User Flow Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","External ID User Flow Attribute Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","External Identity Provider Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Global Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Global Reader"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Groups Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Helpdesk Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Hybrid Identity Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Intune Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Password Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Privileged Authentication Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Privileged Role Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Reports Reader"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Security Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Security Operator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","Security Reader"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeRoles","User Administrator"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","excludeUsers",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeUsers",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","users","includeGroups","PAW-Global-Users"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","platforms","platforms",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","userRiskLevels","userRiskLevels",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","clientAppTypes","clientAppTypes","all"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","applications","includeAuthenticationContextClassReferences",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","applications","includeUserActions",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","applications","excludeApplications",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","applications","applicationFilterMode",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","applications","applicationFilterRule",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","applications","includeApplications","All"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","locations","locations",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","clientApplications","clientApplications",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","signInRiskLevels","signInRiskLevels",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","Conditions","devices","devices",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","signInFrequency","type","hours"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","signInFrequency","authenticationType","primaryAndSecondaryAuthentication"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","signInFrequency","value","8"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","signInFrequency","isEnabled","True"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","signInFrequency","frequencyInterval","timeBased"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","cloudAppSecurity","cloudAppSecurity",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","applicationEnforcedRestrictions","applicationEnforcedRestrictions",""
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","persistentBrowser","mode","never"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","persistentBrowser","isEnabled","True"
"PAW-Global-2304-Allow-Session-Management","cbfa736a-c423-478f-a16e-779d1ca1e67d","SessionControls","disableResilienceDefaults","disableResilienceDefaults",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Base","templateId","templateId",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Base","createdDateTime","createdDateTime","9/21/2023 8:57:19 PM"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Base","modifiedDateTime","modifiedDateTime","9/22/2023 5:52:54 PM"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Base","state","state","enabled"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","excludeGuestsOrExternalUserstennats",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","includeGuestsOrExternalUserstennats",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","excludeGroups",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","excludeRoles",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","includeRoles",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","excludeUsers",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","includeUsers","Good Engineer"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","users","includeGroups",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","platforms","platforms",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","userRiskLevels","userRiskLevels",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","clientAppTypes","clientAppTypes","all"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","applications","includeAuthenticationContextClassReferences",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","applications","includeUserActions",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","applications","excludeApplications",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","applications","applicationFilterMode",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","applications","applicationFilterRule",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","applications","includeApplications","All"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","locations","locations",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","clientApplications","clientApplications",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","signInRiskLevels","signInRiskLevels",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","Conditions","devices","devices",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","operator","operator","OR"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","builtInControls","builtInControls",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","allowedCombinations","x509CertificateMultiFactor"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","allowedCombinations","x509CertificateSingleFactor"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","id","78faa19e-335f-464b-9dda-d9cf36168dfd"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","combinationConfigurations",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","createdDateTime","9/22/2023 5:52:16 PM"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","modifiedDateTime","9/22/2023 5:52:16 PM"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","policyType","custom"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","displayName","CBA AUTH"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","requirementsSatisfied","none"
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","authenticationStrength","description",""
"PowerAutomateServiceAccounts","09d6cce6-4866-4dc0-9681-5e66353a0f46","GrantControls","termsOfUse","termsOfUse",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Base","templateId","templateId",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Base","createdDateTime","createdDateTime","2/14/2024 3:27:15 PM"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Base","modifiedDateTime","modifiedDateTime","2/14/2024 5:42:51 PM"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Base","state","state","enabled"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes","internalGuest,b2bCollaborationGuest,b2bCollaborationMember,b2bDirectConnectUser,otherExternalUser,serviceProvider"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","excludeGuestsOrExternalUserstennats","All"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","includeGuestsOrExternalUserstennats",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","excludeGroups",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","excludeRoles",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","includeRoles",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","excludeUsers",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","includeUsers","Gretchen Y. Hill"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","users","includeGroups",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","platforms","platforms",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","userRiskLevels","userRiskLevels",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","clientAppTypes","clientAppTypes","all"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","applications","includeAuthenticationContextClassReferences",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","applications","includeUserActions","urn:user:registerdevice"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","applications","excludeApplications",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","applications","applicationFilterMode",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","applications","applicationFilterRule",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","applications","includeApplications",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","locations","locations",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","clientApplications","clientApplications",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","signInRiskLevels","signInRiskLevels",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","Conditions","devices","devices",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","GrantControls","operator","operator","OR"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","GrantControls","builtInControls","builtInControls","mfa"
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","GrantControls","authenticationStrength","authenticationStrength",""
"08 - MFA Device Join","a59e6617-6437-4dbd-adb5-e4e052b80530","GrantControls","termsOfUse","termsOfUse",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Base","templateId","templateId",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Base","createdDateTime","createdDateTime","2/14/2024 3:43:51 PM"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Base","modifiedDateTime","modifiedDateTime","2/15/2024 5:30:28 PM"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Base","state","state","enabled"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","excludeGuestsOrExternalUserstennats",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes","internalGuest,b2bCollaborationGuest,b2bCollaborationMember,b2bDirectConnectUser,otherExternalUser,serviceProvider"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","includeGuestsOrExternalUserstennats","All"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","excludeGroups",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","excludeRoles",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","includeRoles",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","excludeUsers",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","includeUsers","Gretchen Y. Hill"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","users","includeGroups",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","platforms","platforms",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","userRiskLevels","userRiskLevels",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","clientAppTypes","clientAppTypes","all"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","applications","includeAuthenticationContextClassReferences",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","applications","includeUserActions","urn:user:registerdevice"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","applications","excludeApplications",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","applications","applicationFilterMode",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","applications","applicationFilterRule",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","applications","includeApplications",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","locations","locations",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","clientApplications","clientApplications",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","signInRiskLevels","signInRiskLevels",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","Conditions","devices","devices",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","operator","operator","OR"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","builtInControls","builtInControls",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","windowsHelloForBusiness"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","fido2"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","deviceBasedPush"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","temporaryAccessPassOneTime"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","temporaryAccessPassMultiUse"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","password,microsoftAuthenticatorPush"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","password,softwareOath"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","password,hardwareOath"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","password,sms"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","allowedCombinations","password,voice"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","id","727261ae-bdd1-4ad3-b707-e36579c37398"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","combinationConfigurations",""
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","createdDateTime","2/14/2024 3:47:41 PM"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","modifiedDateTime","2/14/2024 3:47:41 PM"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","policyType","custom"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","displayName","Dell Standard MFA+ TAP+ SMS"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","requirementsSatisfied","mfa"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","authenticationStrength","description","Standard MFA with TAP and SMS to support OOBE"
"08 - MFA Device Join FA users ","53d8485d-1f44-46f0-a830-ce4b27e0a3f4","GrantControls","termsOfUse","termsOfUse",""
